GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
6682,702.27,1672.83,2139.53,208.84,133.36,-143.19,-1420.94,-3445.75,2211.92,10514.91,-1058.1,1793.5,-1041.25,12573.79,-305.85,12267.93
6733,723.71,1691.87,2128.01,220.58,118.17,-144.91,-1386.09,-3462.64,2200.01,10500.06,-1051.03,1804.72,-1049.45,12588.75,-295.76,12292.99
6784,774.95,1665.88,2160.27,218.18,128.82,-143.47,-1416.43,-3503.65,2179.73,10487.93,-1017.15,1797.15,-1046.16,12552.23,-266.16,12286.07
6835,719.83,1708.5,2151.98,225.87,124.61,-123.81,-1395.21,-3497.68,2154.38,10543.63,-1022.6,1793.78,-1037.71,12612.1,-266.53,12345.57
6886,759.66,1718.82,2130.4,219.39,103.91,-144.66,-1442.99,-3410.56,2138.42,10538.97,-1098.08,1794.93,-1043.74,12611.37,-346.89,12264.48
6937,720.8,1723.72,2137.63,231.78,119.44,-150.78,-1464.8,-3464.06,2178.44,10567.33,-1042.72,1792.57,-1037.5,12599.5,-287.65,12311.86
6988,741.11,1705.61,2149.53,233.64,117.32,-142.38,-1448.97,-3479.4,2223.21,10582.73,-1044.51,1794.26,-1045.72,12682.39,-295.97,12386.42
7039,709.59,1700.65,2145.86,213.99,116.75,-154.55,-1423.24,-3521.98,2191.18,10614.36,-1021.33,1792.41,-1043.69,12592.62,-272.6,12320.01
7090,720.19,1707.08,2164.95,229.84,123.5,-150.06,-1413.28,-3487.15,2228.47,10534.64,-1033.62,1788.86,-1044.63,12658.18,-289.38,12368.8
7141,716.53,1742.68,2134.42,222.15,122.07,-147.4,-1458.77,-3488.83,2174.79,10568.63,-1042.55,1781.41,-1024.57,12586.28,-285.71,12300.56
7192,750.83,1758.91,2167.57,223.48,121.66,-154.61,-1411.22,-3489.63,2128.66,10571.84,-1046.74,1796.95,-1046.24,12667.49,-296.03,12371.46
7243,719.43,1671.66,2170.98,207.34,135.04,-155.02,-1403.66,-3504.5,2215.28,10593.59,-1034.2,1776.89,-1032.56,12650.16,-289.88,12360.28
7294,740.96,1778.99,2183.48,228.22,130.04,-161.3,-1407.4,-3521.94,2196.8,10518.43,-1018.12,1773.83,-1027.48,12686.27,-271.78,12414.5
7345,718.99,1759.45,2154.02,228.81,125.22,-151.72,-1443.85,-3519.82,2183.64,10569.47,-1025.84,1771.66,-1023.82,12624.21,-278.01,12346.21
7396,732.39,1772.3,2145.34,222.4,110.09,-152.64,-1444.63,-3487.34,2141.44,10542.41,-1036.61,1773.55,-1014.23,12581.76,-277.29,12304.47
7447,717.42,1706.38,2164.43,213.64,118.4,-147.12,-1432.29,-3523.17,2159.09,10558.86,-1012.01,1762.63,-1016.67,12535.64,-266.04,12269.59
7498,743.09,1693.74,2141.14,213.76,123.43,-162.38,-1405.95,-3510.86,2174.92,10631.38,-1040.12,1775.1,-1019.39,12642.27,-284.41,12357.87
7549,704.12,1701.7,2135.36,222.92,116.84,-128.64,-1423.55,-3476.26,2195.44,10647.3,-1069.34,1788.5,-1041.23,12695.23,-322.07,12373.15
7600,719.72,1742.44,2124.38,213.0,125.61,-133.74,-1400.83,-3505.96,2182.05,10634.68,-1050.33,1787.6,-1040.76,12701.35,-303.49,12397.86
7651,693.23,1718.79,2143.55,218.36,109.08,-149.31,-1453.33,-3499.26,2251.71,10614.99,-1030.1,1779.77,-1031.45,12647.8,-281.78,12366.02
